Country Name,Country Code,Year,"Agriculture, forestry, and fishing, value added (% of GDP)",Current health expenditure (% of GDP),Domestic general government health expenditure (% of GDP),Domestic general government health expenditure (% of current health expenditure),Domestic private health expenditure (% of current health expenditure),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),Gross capital formation (% of GDP),Imports of goods and services (% of GDP),"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Manufacturing, value added (% of GDP)","Personal remittances, received (% of GDP)",Population density (people per sq. km of land area),"School enrollment, primary (% gross)","Self-employed, total (% of total employment) (modeled ILO estimate)","Services, value added (% of GDP)","Unemployment, total (% of total labor force) (modeled ILO estimate)"
Ghana,GHA,2020,18.8537826616486,4.01752424,2.11122155,52.55031586,38.31406784,31.52542048671149,2.678041037810266,0.5139416706281708,18.22366698578192,35.050078229531664,65.939,10.953055848393763,6.127594039142303,140.1477124,96.87181091,72.09664589,45.18818027766041,3.313
Ghana,GHA,2021,19.6574735227332,4.15176868,2.24425006,54.05527878,37.05221558,30.05511946962312,3.185922516303765,5.076466435335419,17.03667791582622,32.652711443211494,65.486,10.885425544281906,2.4189140989920257,142.91845578443565,97.90464783,71.71010814,45.32201085263799,3.384
Greece,GRC,2019,3.661519339313115,8.19811249,3.99746466,48.76079941,51.10738754,39.56029179309575,2.411722011562015,2.277180636445692,12.099660324617698,41.02980909807725,67.176,7.839589992969859,0.326246537,83.17751745539178,97.64376831,31.89717146,69.72200231000753,17.045
Greece,GRC,2020,3.9238294812331977,9.50363827,5.12932062,53.9720726,45.87639236,31.45042950404095,1.7263781831420306,-9.196231471,13.54100230848223,38.84335694459859,66.197,8.427280422282223,0.3194881067622708,82.99921644685803,97.28317261,31.85751317,69.66208175434765,15.899
Greece,GRC,2021,3.531734881050931,9.17298794,5.43146896,59.2116127,40.65595627,40.26041180046538,2.809147543520909,8.654497853114378,17.482966574190048,47.75225093964048,66.82,8.665589577243258,0.3155539462174873,81.99539953452289,97.33132172,31.82461769,68.93303539054415,14.656
Guatemala,GTM,2019,9.408725550642728,6.17457819,2.37258744,38.4250946,60.70774078,17.611976152952792,1.517071019231066,4.017897934382802,14.32983671761674,27.904766596228686,60.969,13.811290726086945,13.807543609565451,159.6099570735349,103.4272919,36.56079965,62.52260501471477,2.193
Guatemala,GTM,2020,9.926319761492548,6.46693325,2.47522092,38.27503586,60.73390579,16.343612721220666,1.2923038907570146,-1.785551945,13.500683073621444,24.79714892823143,58.618,14.108158946386206,14.675138736941834,161.97578387458006,102.1354828,41.22060666,62.02832657,2.955
Guatemala,GTM,2021,9.184950845,6.9008255,2.33015943,33.76638794,63.90242767,17.62490432,4.193354944,8.033267715164882,16.784641211704457,31.622965108232677,59.644,13.92838292289357,17.816581937786978,164.22779022023144,103.8098984,46.18689129,61.95060994782197,2.174
Guinea,GIN,2019,26.427276814230577,4.08876228,0.92095226,22.52398682,66.67956543,35.04204933563285,0.330286821832839,5.616914468898756,19.72855769897844,43.37326389296453,53.671,10.400358979934843,1.176312052622226,53.04552335992186,98.14182772,82.56470346,35.20282774023442,5.018
Guinea,GIN,2020,26.30327748798879,3.876436,0.77237737,19.92493629,67.76779938,46.969818134712035,1.2517129211378526,4.704590961,31.516400999060895,68.79544138,53.164,9.566256632,0.159915464208879,54.41633974,101.725708,82.79656835,36.756752472928625,6.018
Guinea,GIN,2021,27.07153748075623,3.75556707,0.68805325,18.32088852,59.02419662,56.21863327837088,1.1577049627830895,5.582332811490502,16.076270548549303,58.97689951098527,53.384,11.422792971238092,2.0148085306954724,55.79730180693472,97.96255842,82.3646883,36.16795655085372,5.827
Honduras,HND,2019,10.638033409475147,7.30497599,2.87275672,39.32602692,58.0337677,40.21896373889644,3.8384640823167824,2.559634345923143,22.96771051462136,59.24101425486244,66.18,16.534492569204055,21.708129011368648,88.86972026,87.79846954,51.61705416,58.07197779042252,5.698
Honduras,HND,2020,12.188067140755257,9.03509808,3.43717003,38.04241943,56.29788589,35.87514010303779,1.010682239155602,-8.965082233,19.666372727560955,52.12571628059142,61.756,16.23346940937054,23.931958216701528,90.44275628,86.33981323,46.48791184,58.96445171762753,10.982
Honduras,HND,2021,10.893051926619322,9.16101742,3.43701577,37.51784134,57.50500107,39.36539835992547,2.843613297385448,12.565284377127895,24.230933049991517,64.00724509999294,64.577,16.215164616240642,25.594591476216504,91.96422379122352,83.97950745,46.61333016,58.02944583,8.506
Hungary,HUN,2019,3.3324071158255935,6.28,4.29,68.33,31.67,81.52974061204232,59.91035081320766,4.864225735118907,28.39293725134736,79.22160266728827,74.648,17.432953812091228,2.9723337859071903,107.06926364234056,96.62088013,10.82789613,56.41881423169314,3.419
Hungary,HUN,2020,3.3890532075959787,7.29,5.14,70.47,29.53,78.67507860648874,106.42793309778708,-4.487046048,27.23921824396318,76.74758528702365,75.021,17.308587146595915,2.489024962134235,106.83923953539338,97.17494202,12.04426423,56.62920398310032,4.25
Hungary,HUN,2021,3.4564745856157137,7.38,5.33,72.22,27.78,79.94113827816648,18.38887571779474,7.061220609729119,30.638621586600788,79.74713584248029,76.166,16.732907976757243,2.0796814526005596,106.39810431733508,101.4584274,12.50792033,56.99194657757035,4.045
Iceland,ISL,2019,4.385031651795299,8.58,7.1,82.8,17.2,43.71324843959308,-2.254592491,1.8611779429387385,20.673640857409456,39.14949734179514,87.095,8.485569161047064,0.7514623274650342,3.575949618169196,98.81343079,12.81859035,65.96650908399798,3.507
Iceland,ISL,2020,4.640700534808059,9.61,8.01,83.33,16.67,33.30964504903643,-4.061305435,-6.940453095,21.32639228015649,34.66543057663796,84.88,8.900231865509165,0.7658025975558521,3.6344639492214617,98.55612183,12.79499986,65.1821176,5.478
Iceland,ISL,2021,4.363940115,9.73,8.14,83.67,16.33,37.27254258571342,1.8015454558660575,5.254209753178543,22.948410823295312,39.00063891105477,84.87,9.796809481,0.7407541231933766,3.694535356540712,98.56729126,14.02314565,64.86775624,6.029
India,IND,2019,16.755568303283702,2.95,1.04,35.07,64.38,18.66426489725703,1.7848263395716106,3.871436940703561,30.09619756856875,21.24113863338716,55.03,13.455807563339416,2.938774655669229,467.1851822453325,99.50392361,76.62674972,50.08495785468219,6.51
India,IND,2020,18.66853766037267,3.34,1.21,36.3,63.04,18.68247692967557,2.4062032267363627,-5.777724707,28.922384008065865,19.07562839960119,54.374,14.120485357692278,3.108552774,471.7551501922178,101.2912534,77.2018325,47.93268810921623,7.859
India,IND,2021,17.372561526031365,3.28,1.12,34.27,63.52,21.399158330551472,1.41217101,9.689592492,32.11582217550139,24.02393045349313,55.481,14.377028853128614,2.8218350386984192,475.6520424190852,102.3161233,76.65410273,47.847223459670865,6.38
Indonesia,IDN,2019,12.712602657752232,2.87862897,1.39791656,48.56188965,50.87226868,18.59152779708829,2.233362042751375,5.019287680462824,33.78014237739923,19.036249738622523,70.571,19.703539087551267,1.0424802430451594,145.13268893683633,102.5970185,51.92598337,44.220745839176,3.59
Indonesia,IDN,2020,13.698414279613836,3.42067289,1.88725579,55.17206192,44.32585526,17.33116828,1.8105840202489156,-2.065511829,32.34341205374834,15.641007115350442,69.644,19.866421885630384,0.9112772778587712,146.3712835928691,102.4379919,52.99642324,44.41343995162916,4.255
Indonesia,IDN,2021,13.280169137659634,3.70636249,2.20201945,59.41187668,38.54430771,21.416555639065315,1.787855631479151,3.7028856282775138,31.448872485848323,18.788202635901825,68.175,19.243407781773843,0.7924441881606523,146.23510770862637,101.9907106,53.12532541,42.82282062515211,3.827
Ireland,IRL,2019,0.8833369186321635,6.7090106,4.981359,74.24878693,25.75121117,127.27154289836837,7.676315243386816,5.040550288017997,53.71355352038706,122.4742227838801,73.251,31.93712833756741,0.1441047312248753,71.62636086514733,100.9808578,14.39864117,57.50281572192688,4.95
Ireland,IRL,2020,0.9395580405535532,7.1091466,5.54758024,78.03440857,21.96558952,135.46287670302053,8.083326239818422,7.157898830572094,42.46284781031137,114.64557561166914,71.883,33.81615999024655,0.063233886,72.36728117,101.3688126,14.5218329,55.89291528401004,5.623
Ireland,IRL,2021,0.9672987423753532,6.71662664,5.19847488,77.39710236,22.60289192,133.0550636040018,14.628617112276135,16.255613244600212,23.110897388895378,91.36377225072204,74.793,34.57613691727197,0.033851386,73.06087966323123,99.98384857,14.11897564,55.28923683055966,6.364
Israel,ISR,2019,1.34978874,7.17,4.65,64.82,33.77,29.254289607019025,4.344414793791092,3.785141452246549,23.99454478225576,27.41221378900095,73.339,11.60660456644209,0.2385581030612196,418.39186691312386,96.27092743,11.3178549,70.43684682014685,3.731
Israel,ISR,2020,1.3652503621730874,7.71,5.26,68.19,31.15,27.617570915915284,5.092845597789619,-1.464605643,24.45098810193539,23.533729560252763,71.665,12.16005540644903,0.2508205872961767,425.8364140480592,96.37476349,11.30942683,70.33724231596989,4.169
Israel,ISR,2021,1.3205153971455286,7.9,5.39,68.18,30.8,29.326331475615703,3.869630311914424,9.343907745968464,25.816690397362567,25.735397920302628,71.819,10.881044035303566,0.2511903623072382,433.0591497227357,96.24897766,11.20007951,71.55804940817512,4.812
Italy,ITA,2019,1.8186687987384944,8.66,6.38,73.74,26.26,30.94987391819416,1.7706689420920814,0.4291625343719119,18.364131527723917,27.74431634,65.69,14.803282228795515,0.5178491128419839,201.9805455891951,102.9593735,22.49752131,66.09422112307594,9.951
Italy,ITA,2020,1.9280162015611984,9.63,7.31,75.93,24.07,28.725855187019928,-0.893869914,-8.86822121,17.898686829716603,25.213628717256448,64.086,14.477256120151,0.5184075979960875,200.99910049134817,102.636673,22.29089913,66.70725519979828,9.164
Italy,ITA,2021,1.8333929079470723,9.38,7.08,75.46,24.54,31.171608863009183,1.1427256350811088,8.931062066007797,22.001138231520805,29.13036875727066,64.484,15.365300568127976,0.4821963434554471,199.9654162594643,101.0898819,21.58915205,64.83645602,9.497
Japan,JPN,2019,1.0389474446452729,10.97,9.21,83.96,16.04,17.463526427522105,0.7807853133012587,-0.402169201,25.789696130635935,17.752891680892358,79.798,20.224182790510596,0.085750851,347.4156378600823,102.6522827,9.932310542,69.62767166364229,2.351
Japan,JPN,2020,1.0663231866429594,11.0,9.34,84.86,15.14,15.52851549865304,1.237931782018692,-4.147118899,25.246318970330577,15.797277625645552,79.842,20.05249271871009,0.096680851,346.39506172839504,102.7368317,9.881431718,69.46161618145112,2.809
Japan,JPN,2021,1.0132808176463712,10.82,9.17,84.72,15.28,18.12547663523664,0.6957259617838065,2.559320239,25.71904734845126,18.646006651810065,80.257,20.855494873603664,0.1051498075355828,344.8054677640604,102.2183228,10.35193202,69.12976314011185,2.828
Jordan,JOR,2019,4.3719379046856295,6.99518251,3.00427818,42.94781876,53.64096069,36.33494043581705,1.6397056511564367,1.7512407786622504,21.413334174337862,49.35289306060333,41.408,17.567327189115836,10.255676824112024,120.18707345090884,98.86032867,12.41338873,61.22297007660615,16.801
Jordan,JOR,2020,4.646574471645461,7.03820276,2.74805593,39.04485321,56.01600266,23.899941960736992,1.7397597829419225,-1.102751883,21.458541376115825,42.160006848168926,42.221,17.147201984112556,11.027717809029436,122.36443903867378,98.96053314,11.13428303,61.776484571379655,19.213
Jordan,JOR,2021,4.786752777043907,7.28875065,2.59331965,35.57975388,56.08350372,29.95841425647902,1.3431606204922608,3.655641910303984,25.17779681810634,50.37445568796139,40.883,16.903435157168705,10.955809799584872,124.62954704146676,98.00174713,11.66351628,60.843839640665024,19.837
Kazakhstan,KAZ,2019,4.466335958127513,2.79,1.67,59.94,40.06,36.43898709909944,2.053676492907659,4.500000000918831,27.62757494857468,28.41962945265702,80.331,11.466364067233965,0.2785731508111932,7.115440604511613,101.6220471,25.64414459,55.528255933205685,4.8
Kazakhstan,KAZ,2020,5.391282693448097,3.75,2.47,65.8,34.16,30.52890679896806,4.2119999030916295,-2.499999996,28.806915364837575,26.49753556712507,79.325,13.07253218010066,0.218836862121885,7.216400711190132,101.7837142,25.6194449,56.102780894105706,4.89
Kazakhstan,KAZ,2021,5.030001939963306,3.92,2.56,65.33,34.58,33.644862124162394,2.316758745992471,4.299999997294563,26.533435587345217,25.02374645375826,79.814,13.60875474280338,0.1572130710844169,7.3132581397933105,100.4747964,25.47144196,53.919357015521086,5.546
"Korea, Rep.",KOR,2019,1.6679309789913537,8.17479515,4.73187208,57.88367844,42.11632538,39.27586106736089,0.583393861,2.243977860110121,31.49493366608156,36.48127789785815,68.772,25.222222874628976,0.4339348727208408,530.3772745901639,99.63881683,24.63698914,57.24215056382752,3.746
"Korea, Rep.",KOR,2020,1.7657204813332248,8.3497715,4.99585581,59.83224487,40.16776276,36.359590549145985,0.533043338,-0.709415359,31.88458526504151,32.67445454181017,67.886,24.780280701110748,0.4521524040763709,531.1090061,99.21790314,24.42813057,57.007521205206594,3.931
"Korea, Rep.",KOR,2021,1.855664255117961,9.33145523,5.69225502,61.00071716,38.99928284,41.87722950478043,1.2131549985580703,4.304734819069694,32.32719377501714,38.32222742,68.399,25.486490832485455,0.4257678893100827,530.4256045081967,98.67578125,23.90564027,56.82189944853821,3.639
Kyrgyz Republic,KGZ,2019,10.37390262489312,4.49,2.31,51.42,46.26,33.476469660032365,4.309606628839804,4.600625657,34.44626363423969,60.95381269426154,67.844,13.721424211547376,28.78590498509869,34.35980709,99.37710149,33.74263243,50.32618507949051,4.295
Kyrgyz Republic,KGZ,2020,12.169655673088435,5.26,2.36,44.84,45.99,29.581877807420675,-4.854847031,-7.148977577,25.030491398471067,49.41040062305315,68.324,13.157526959211092,31.80698267218478,35.07088373305527,97.05412073,34.15884008,50.68910091566428,4.63
Kyrgyz Republic,KGZ,2021,12.412233029824325,5.44,2.91,53.44,40.7,35.80558987796324,2.4456927677140943,5.507007626719229,26.493665551814686,64.45578698360602,68.519,11.806270975327084,32.563535606405566,35.72066736183525,95.40355686,33.52318638,51.03601014901496,4.096
Latvia,LVA,2019,3.8534344419983615,6.61,3.96,59.86,39.88,62.536843016307266,3.3710026671148268,0.6753752568120746,23.33847453788093,62.75478869,77.551,11.02253150395605,3.452051244692569,30.755491989007982,99.98343658,13.14027214,63.09871941357868,6.312
Latvia,LVA,2020,4.079181942175598,7.25,4.6,63.44,36.39,62.65924226175852,2.814135578124266,-3.469229153,22.155425922364714,61.22395578,78.187,11.482572403688158,3.260491525495123,30.539112968021858,99.8328476,13.67657768,62.38762278292683,8.098
Latvia,LVA,2021,4.206524331506908,9.04,6.27,69.33,30.53,66.80812939635065,9.778899553,6.947233162,25.72632746172407,69.98204136247766,75.802,12.847506450304008,3.4500465370264264,30.282661095934436,99.74076843,13.0990949,61.62203851288357,7.513
Lesotho,LSO,2019,4.463802088221722,11.94662285,5.77186584,48.31378937,13.25588131,46.20932817811613,1.494648391,-1.417993831,26.79450413126815,94.30730531356367,59.56,17.219132517818743,22.129578344675828,72.77355072463769,96.09326965,39.05461722,52.60279985393734,16.876
Lesotho,LSO,2020,5.307712324222778,10.27927017,4.77819252,46.48377228,16.6175766,44.44901227889004,1.363474153662354,-8.155958799,26.264670044476397,96.64759237,58.997,16.347053421457268,21.90618873029204,73.64054677206852,92.67140972,38.90767265,51.86370021961204,18.399
Lesotho,LSO,2021,5.9562526280858545,10.21370411,4.20355701,41.15604782,14.46548367,46.14608982145452,-0.512915646,2.266710670065379,28.47013523590016,93.04038964395218,58.915,16.540095521630338,19.670080851313585,74.49084321475625,90.07334575,38.80480974,49.80350505926357,18.23
Lithuania,LTU,2019,3.1240474440371564,6.99,4.55,65.09,34.55,76.81872298863794,6.230353005563584,4.677351557968066,19.58038623,71.55627302318052,78.022,16.002623355241948,2.365550496308179,44.62052060044714,104.7060623,11.6569994,61.179068325455034,6.255
Lithuania,LTU,2020,3.5324199391432622,7.48,5.14,68.7,30.74,72.43468550345972,7.943449003636695,0.042814017,16.519822785046344,63.361880060058965,78.533,15.460550601738516,1.3770274137697789,44.63246566592143,103.4682465,11.75972175,61.01700944364292,8.487
Lithuania,LTU,2021,3.395821238,7.82,5.26,67.18,32.33,79.62993851304194,3.7406423438232146,6.380016762043212,21.835006708402744,75.17678916292762,78.184,15.91787897394307,1.1606630277846437,44.734690943938666,101.1529922,11.90875782,60.87756663051378,7.112
Luxembourg,LUX,2019,0.2153687442125596,5.47,4.7,85.87,12.8,206.41164979316775,252.92035606494716,2.915847915000498,18.69294439352911,175.93671940983538,71.916,5.042530673884345,3.003275025,240.82759102879828,98.33454895,10.30867832,79.11892082604608,5.592
Luxembourg,LUX,2020,0.1990925367660511,5.74,5.02,87.36,11.4,203.12026326467225,200.83150848780815,-0.909829799,17.345323736881817,169.1511396789676,72.112,4.942391674127813,3.166111691319489,244.8742648943856,98.64424896,9.488237374,79.75605209,6.766
Luxembourg,LUX,2021,0.190650028205856,5.67,4.93,86.91,11.93,213.2226786691037,60.96252483344771,7.168401986977486,18.83957985021184,179.91851948691598,73.32,4.690487371211454,2.8493690981908317,248.62068161866955,98.47583771,10.6225219,80.11875618946488,5.571
Madagascar,MDG,2019,22.95625201006569,3.10129309,0.68268955,22.01306152,39.79958725,28.42440124,3.362798309946536,4.411232129095893,22.68404812907761,34.176921802515295,86.546,10.090051352078808,2.890364382918279,48.50387418356824,129.2258099,89.17489313,49.803398923587984,2.469
Madagascar,MDG,2020,24.692944398132656,3.72316122,0.68988532,18.52955818,35.8677063,20.14207488336171,2.7465713235246776,-7.137671621,17.715325109922812,28.868632483075395,85.718,9.724984405996793,3.7954163046495544,49.76547954623582,131.2066141,89.41077468,50.39299475970231,3.284
Madagascar,MDG,2021,23.18822376577255,3.5045228,0.73712856,21.03363609,38.51412964,22.77428988270323,2.456494025263774,5.739615738543364,15.09780876218283,31.68275170900356,86.173,9.496723939008934,3.021091605582225,51.033143691990375,145.6963942,89.16786554,49.54174577216937,3.487
Malaysia,MYS,2019,7.241308000038188,3.83991051,2.00959897,52.33452988,47.66547012,65.27776684285756,2.506977057480441,4.413187421295859,21.04824039448149,57.75079518508534,69.499,21.40899829753307,0.4374181802368838,101.7823649368437,101.383614,27.77122095,54.15479304551025,3.26
Malaysia,MYS,2020,8.166002271,4.08395433,2.17674136,53.29985046,46.68740082,61.577935905434934,1.2027546425582092,-5.456846584,19.658008228154237,55.21024653220354,69.332,22.232077594186293,0.4227761194752513,103.1488601430528,101.8674289,27.8874218,54.78857805666969,4.54
Malaysia,MYS,2021,9.566214588,4.38380671,2.46428084,56.21326447,43.78249359,70.63305554933368,5.416259849146919,3.3153495439916583,22.12570839966724,63.402939141392864,69.565,23.363165635523977,0.4153016721584821,104.3445411657282,101.1660738,27.73126118,51.65193558682698,4.64
Malta,MLT,2019,0.4721066879515001,9.15,5.72,62.51,37.48,124.52036586554752,198.1995904281497,4.084706028473391,20.969348289375557,108.55027794670048,75.846,6.430654958526601,0.080729652,1575.19375,98.17488861,16.23124763,77.21513869167865,3.616
Malta,MLT,2020,0.7277304614189372,10.74,7.16,66.68,33.3,136.18388172122252,192.1413187718472,-3.474687509,22.518517774079275,120.70427409983331,77.05,6.716868511717316,0.083705843,1610.4125,96.80249023,16.47916831,78.52518385035067,4.347
Malta,MLT,2021,0.830737707,10.58,7.13,67.37,32.63,118.59755466274927,433.8608971112745,13.460305196059494,23.970231771336195,102.0523785453272,78.157,6.334000137760183,0.070866379,1620.425,95.41365814,15.98287872,79.15160910785715,3.394
Mauritius,MUS,2019,2.7072414412584846,6.02485895,2.83796334,47.10423279,52.60305786,44.66714053,0.3997203730375897,2.891284993465163,19.43593929405516,51.82481039155803,67.393,10.520046552680292,2.2063176139551484,633.9434151,95.42308044,19.85588043,67.41781030563865,6.331
Mauritius,MUS,2020,3.1418616360047587,6.48210192,3.32954884,51.36526489,48.4409523,39.349795265486534,0.1410195467206342,-14.54653815,18.21491108863512,46.480749609021686,63.806,10.816398365688366,2.495841880094976,633.9579369,95.00639343,18.97303157,68.04738077946149,8.626
Mauritius,MUS,2021,3.280236086774003,6.39258909,3.14497805,49.19724655,49.42393494,44.20173472818902,0.7451352363045424,3.4037986617766194,19.793152564603275,53.79829451114959,60.984,11.698241671487676,2.3725733098223665,634.1181772658988,99.88601685,19.01683134,66.92633984047852,7.719
Mexico,MEX,2019,3.3150243993908264,5.44796371,2.67861629,49.16729355,50.83270264,38.52965079813575,2.296310501411293,-0.392690522,22.14854264092573,38.93232147131087,64.859,19.887754261057648,3.0544688327640244,64.69455592993647,105.0950394,31.82778824,59.15560301074343,3.477
Mexico,MEX,2020,3.711148885629538,6.22204065,3.29035473,52.88224792,47.09709167,39.23537209,2.8119850399005495,-8.354034557,20.236659351530868,37.61918362,60.241,20.184273572046347,3.9228468549959183,65.22752848581496,104.5177307,30.35980381,59.18964986433485,4.44
Mexico,MEX,2021,3.7826652859376337,6.07868719,3.04519415,50.09624481,49.79109573,40.56919319341935,2.689247498006331,6.048483442905052,21.70749393030902,42.50010442680827,64.006,20.83583586017599,4.182614813960246,65.66431646904499,103.3588104,31.90962128,58.32569950811505,4.019
Moldova,MDA,2019,10.16081262864411,6.5,3.88,59.67,36.91,31.191084957976873,4.442182970109154,3.5523140853476036,25.103661882340777,56.44115215691375,71.473,9.894330508087728,16.27283824623813,92.75609357,105.0749207,59.55989687,54.677959531029785,1.466
Moldova,MDA,2020,9.366692013801776,7.0,4.54,64.82,32.09,27.91433626375359,1.3504763424137458,-8.27597832,23.864444352607713,51.351385855404416,71.839,10.106664347271536,16.27492238441102,91.74732605,106.5199814,59.46264536,54.09472253177094,1.186
Moldova,MDA,2021,10.58658701,7.75,5.06,65.25,31.27,30.648787712689828,2.8200678267721018,13.929999788978575,26.856125866443172,57.82209882723683,74.416,9.639959957,15.478748439119752,90.11035512,106.7784223,59.19664265,54.641640960383995,0.785
Mongolia,MNG,2019,11.558382861226647,4.49497843,2.11976218,47.15842438,44.54169083,59.21723318065395,17.198939520012637,5.602244220642547,35.59184515692696,65.17928144051093,67.62,7.069555547,3.948446042247401,2.0983504339036947,96.09524453,43.37236237,39.74061922972414,9.269
Mongolia,MNG,2020,12.96565630314745,4.6662488,2.56925178,55.06032181,44.93967819,57.66034973409949,12.91307999396542,-4.557751976,22.38359766477511,55.17829789521793,65.343,7.756164685090369,4.122542635056933,2.1362372180919453,95.12458529,42.73230572,40.4904558,6.594
Mongolia,MNG,2021,13.163174192774166,6.911304,4.53154278,65.56711578,34.10692978,58.54886395409158,14.217731942267095,1.636769577366621,36.719029572839894,60.54921448367948,63.591,7.109182102225356,3.0822221908858527,2.1725366242334707,94.98569509,42.68861725,39.64490791709541,7.747
Montenegro,MNE,2019,6.393841538508463,8.33,5.07,60.84,39.16,43.84663877979695,7.534929223552115,4.062944991671969,31.97779230765968,64.99793868241711,65.909,3.7180675041615183,10.54330222731046,46.24743494423792,103.651741,20.59074286,58.72446354740132,15.128
Montenegro,MNE,2020,7.554891790881635,11.42,7.13,62.47,37.53,25.996684309098463,11.130049482096355,-15.30689376,31.186368921860502,61.00933377262216,61.239,4.110352921107438,12.59336726268995,46.19375464684015,103.8465729,21.52381324,57.99604019,17.878
Montenegro,MNE,2021,6.461483444585355,10.55,6.46,61.18,38.82,42.83435544193113,11.835696937431344,13.043464252155232,26.65491584858962,62.19563780141575,59.147,3.852906773524575,13.515629184067004,46.03799256505576,104.3996735,19.21739703,59.86178729,16.543
Morocco,MAR,2019,10.842401737003923,4.99129868,2.02342105,40.53897095,58.72442627,34.09305746889105,1.3347978956741524,2.890974761370771,30.594933523466004,41.90505841095112,49.14,14.763323536338676,5.400685747156942,81.13577862424378,111.5162506,40.51229291,53.47812129991386,9.194
Morocco,MAR,2020,10.663640142059236,5.83834505,2.46564341,42.23188782,55.72185135,30.794106953978257,1.169073345875584,-7.178207442,28.77697342333079,38.04969643645817,47.729,15.177396164956004,6.1095309186208775,81.97223392336993,112.5532074,40.76785087,53.19030227935134,11.223
Morocco,MAR,2021,11.977943900927729,5.73834944,2.22957587,38.85395813,57.52303696,33.136084940578726,1.5942232144536594,8.154738898236815,30.676355181843743,42.38733223507183,48.574,15.235675795084145,7.679285369863504,82.80179699753529,111.8368607,40.3994752,51.78820003399753,10.576
Mozambique,MOZ,2019,24.76978181456368,7.95272589,1.84061074,23.14440155,15.45444489,37.142056360832285,21.784191490193212,2.3178139482147486,40.84611993135935,68.44911504108892,79.185,8.727729553032031,5.667933871366999,38.00246700068669,119.0659866,85.49290805,40.45297772432468,3.646
Mozambique,MOZ,2020,26.88197440876545,7.56957626,2.39674187,31.66282845,16.3225708,32.78987346878436,22.394437032002564,-1.2195225,44.82667646796857,67.11627258319459,78.436,8.338781311614978,2.7875103684154325,39.14607187364887,120.1616592,85.58101907,40.48765111902268,3.921
Mozambique,MOZ,2021,26.894591350236514,9.05218315,2.57044268,28.39583206,14.08927536,40.35049852427321,32.752213853400626,2.3774357276150653,40.36931378,71.72846593405978,78.4,8.064960047437253,4.572272881312416,40.32121874920522,116.9442755,85.31378101,39.03402134660898,4.053
Namibia,NAM,2019,7.083976738474352,8.43033981,3.98556781,47.27647781,48.033638,36.40088186158184,-1.407106286,-0.839152163,15.329112710281336,46.50026888105363,60.112,12.46239853603337,0.522993878,3.219392923514193,135.1364323,37.66567348,58.43045255103119,19.921
Namibia,NAM,2020,9.158178088911988,8.90162563,4.41917324,49.64456177,45.24013519,33.677868951742305,-1.418899553,-8.101402014,13.929203423547648,43.24737345190414,59.06,11.0196432,0.6049546888050066,3.3144602752371584,133.6895666,38.2902472,58.77462055693563,21.004
Namibia,NAM,2021,9.563003794826365,9.38092136,4.45213938,47.4595108,44.40513229,31.956410883298776,6.775148977065512,3.6038291924870265,17.51265683878586,51.5878922090636,59.442,10.776929501612347,0.5828791024347081,3.4138007263540184,134.1147157,38.75439132,57.82645166856084,20.922
Nepal,NPL,2019,21.58337276002695,4.45,1.1,24.81,63.28,7.779936474451095,0.5428019797476668,6.657055431104666,41.37874090983632,41.469590112450064,42.185,4.981441388018955,24.116370126481925,198.2146076,136.6656647,80.9366126,52.02271626229524,10.389
Nepal,NPL,2020,22.180090192791603,5.21,1.57,30.05,59.4,6.805289825537423,0.3787390914029587,-2.369620629,30.44028150939292,34.113575769472114,41.79,4.474854391635792,24.25024610231916,202.06888036274853,121.1866837,81.23112995,53.938846741755455,12.975
Nepal,NPL,2021,22.02145228,5.42,1.8,33.2,54.06,5.119171484826062,0.5316909067762345,4.838149614114997,35.16359746483625,37.934633306395874,41.912,4.7660376655948635,22.277578627432707,205.61569584931985,118.3385537,80.74257467,51.53723277378247,12.186
Netherlands,NLD,2019,1.758806990396099,10.14,6.69,65.99,33.98,85.32093949265276,-13.67403584,2.300091594761966,21.758035689536943,75.35573239234628,83.393,10.420756670245984,0.3954644072126303,515.1432729432729,104.5789108,15.80072366,70.25080534656114,3.379
Netherlands,NLD,2020,1.7373720548267344,11.21,7.72,68.89,31.09,81.24152594789966,-23.70951099,-3.867953393,21.351977983080676,70.99170446180659,83.414,10.484002336909327,0.3884240311229529,518.013068,104.3388138,17.07325254,69.82153508487218,3.82
Netherlands,NLD,2021,1.6546464023330154,11.29,7.88,69.73,30.26,86.45000280410521,-10.95325996,6.276830732305257,22.19381975,76.70483988559252,83.678,10.7549772867478,0.3752419547746336,520.7319275319276,104.3784027,16.76892428,69.44299254108014,4.209
New Zealand,NZL,2019,5.694033893058887,9.49310207,7.13066435,75.53417969,25.02498436,27.35030565658129,1.369883427509051,2.361962177856043,23.680879052851505,27.11413758415229,80.932,9.674843302638706,0.2226622215946208,18.910030002658463,98.2542038,19.41335065,65.58291418401299,4.109
New Zealand,NZL,2020,5.714468645576722,10.07205391,7.84314537,77.87045288,22.12965965,21.728578745823068,1.9441314498092743,-0.424906458,22.933486182589817,22.25359155101344,80.654,9.392912022244444,0.2014535369939302,19.331586343093697,97.53652954,19.48876956,66.46015756481866,4.595
